store,item,date,predicted_sales
2,42,2018-01-12,43.75
2,43,2018-01-12,60.65
2,44,2018-01-12,31.6
2,45,2018-01-12,82.3
2,46,2018-01-12,64.69
2,47,2018-01-12,24.84
2,48,2018-01-12,55.91
2,49,2018-01-12,32.94
2,50,2018-01-12,67.76
3,1,2018-01-12,20.8
3,2,2018-01-12,55.95
3,3,2018-01-12,33.34
3,4,2018-01-12,21.89
3,5,2018-01-12,18.91
3,6,2018-01-12,55.07
3,7,2018-01-12,56.67
3,8,2018-01-12,71.14
3,9,2018-01-12,49.53
3,10,2018-01-12,61.78
3,11,2018-01-12,68.77
3,12,2018-01-12,68.08
3,13,2018-01-12,79.52
3,14,2018-01-12,60.73
3,15,2018-01-12,81.43
3,16,2018-01-12,28.84
3,17,2018-01-12,33.36
3,18,2018-01-12,81.09
3,19,2018-01-12,38.24
3,20,2018-01-12,46.47
3,21,2018-01-12,39.0
3,22,2018-01-12,76.15
3,23,2018-01-12,29.77
3,24,2018-01-12,71.53
3,25,2018-01-12,76.94
3,26,2018-01-12,42.76
3,27,2018-01-12,22.41
3,28,2018-01-12,78.42
3,29,2018-01-12,69.4
3,30,2018-01-12,39.08
3,31,2018-01-12,56.32
3,32,2018-01-12,44.85
3,33,2018-01-12,67.51
3,34,2018-01-12,25.94
3,35,2018-01-12,67.83
3,36,2018-01-12,77.76
3,37,2018-01-12,28.57
3,38,2018-01-12,77.43
3,39,2018-01-12,44.5
3,40,2018-01-12,30.09
3,41,2018-01-12,21.72
3,42,2018-01-12,36.14
3,43,2018-01-12,45.32
3,44,2018-01-12,28.69
3,45,2018-01-12,77.65
3,46,2018-01-12,55.2
3,47,2018-01-12,21.22
3,48,2018-01-12,50.73
3,49,2018-01-12,31.69
3,50,2018-01-12,61.39
4,1,2018-01-12,20.28
4,2,2018-01-12,48.11
4,3,2018-01-12,35.66
4,4,2018-01-12,22.22
4,5,2018-01-12,17.08
4,6,2018-01-12,51.41
4,7,2018-01-12,53.19
4,8,2018-01-12,65.48
4,9,2018-01-12,46.49
4,10,2018-01-12,64.66
4,11,2018-01-12,64.83
4,12,2018-01-12,63.57
4,13,2018-01-12,74.32
4,14,2018-01-12,51.4
4,15,2018-01-12,78.3
4,16,2018-01-12,22.72
4,17,2018-01-12,28.98
4,18,2018-01-12,74.62
4,19,2018-01-12,40.41
4,20,2018-01-12,42.57
4,21,2018-01-12,40.26
4,22,2018-01-12,71.55
4,23,2018-01-12,24.84
4,24,2018-01-12,57.66
4,25,2018-01-12,72.42
4,26,2018-01-12,44.43
4,27,2018-01-12,20.2
4,28,2018-01-12,77.71
4,29,2018-01-12,59.49
4,30,2018-01-12,37.12
4,31,2018-01-12,55.55
4,32,2018-01-12,40.13
4,33,2018-01-12,62.55
4,34,2018-01-12,25.11
4,35,2018-01-12,56.05
4,36,2018-01-12,69.81
4,37,2018-01-12,27.23
4,38,2018-01-12,71.23
4,39,2018-01-12,39.04
4,40,2018-01-12,26.14
4,41,2018-01-12,19.09
4,42,2018-01-12,33.69
4,43,2018-01-12,44.55
4,44,2018-01-12,27.43
4,45,2018-01-12,70.32
4,46,2018-01-12,52.29
4,47,2018-01-12,22.28
4,48,2018-01-12,46.42
4,49,2018-01-12,25.19
4,50,2018-01-12,60.47
5,1,2018-01-12,15.3
5,2,2018-01-12,38.18
5,3,2018-01-12,23.87
5,4,2018-01-12,12.36
5,5,2018-01-12,12.23
5,6,2018-01-12,37.9
5,7,2018-01-12,37.98
5,8,2018-01-12,51.55
5,9,2018-01-12,36.24
5,10,2018-01-12,48.36
5,11,2018-01-12,46.26
5,12,2018-01-12,44.81
5,13,2018-01-12,52.56
5,14,2018-01-12,44.94
5,15,2018-01-12,59.18
5,16,2018-01-12,16.71
5,17,2018-01-12,20.26
5,18,2018-01-12,57.04
5,19,2018-01-12,24.44
5,20,2018-01-12,30.44
5,21,2018-01-12,24.48
5,22,2018-01-12,50.63
5,23,2018-01-12,17.26
5,24,2018-01-12,38.63
5,25,2018-01-12,53.18
5,26,2018-01-12,27.42
5,27,2018-01-12,14.05
5,28,2018-01-12,58.94
5,29,2018-01-12,44.81
5,30,2018-01-12,27.1
5,31,2018-01-12,39.52
5,32,2018-01-12,30.71
5,33,2018-01-12,40.55
5,34,2018-01-12,16.33
5,35,2018-01-12,41.23
5,36,2018-01-12,48.05
5,37,2018-01-12,18.8
5,38,2018-01-12,55.61
5,39,2018-01-12,29.05
5,40,2018-01-12,17.29
5,41,2018-01-12,14.29
5,42,2018-01-12,23.5
5,43,2018-01-12,31.63
5,44,2018-01-12,18.36
5,45,2018-01-12,50.62
5,46,2018-01-12,39.54
5,47,2018-01-12,15.95
5,48,2018-01-12,35.51
5,49,2018-01-12,17.52
5,50,2018-01-12,40.28
6,1,2018-01-12,13.65
6,2,2018-01-12,38.99
6,3,2018-01-12,24.81
6,4,2018-01-12,11.46
6,5,2018-01-12,11.06
6,6,2018-01-12,37.5
6,7,2018-01-12,41.18
6,8,2018-01-12,50.56
6,9,2018-01-12,40.14
6,10,2018-01-12,49.47
6,11,2018-01-12,45.55
6,12,2018-01-12,47.66
6,13,2018-01-12,53.93
6,14,2018-01-12,39.39
6,15,2018-01-12,55.81
6,16,2018-01-12,18.64
6,17,2018-01-12,21.2
6,18,2018-01-12,56.01
6,19,2018-01-12,25.75
6,20,2018-01-12,32.11
6,21,2018-01-12,28.65
6,22,2018-01-12,51.07
6,23,2018-01-12,18.55
6,24,2018-01-12,40.44
6,25,2018-01-12,52.18
6,26,2018-01-12,30.77
6,27,2018-01-12,14.59
6,28,2018-01-12,55.72
6,29,2018-01-12,42.63
6,30,2018-01-12,26.14
6,31,2018-01-12,35.24
6,32,2018-01-12,29.17
6,33,2018-01-12,44.66
6,34,2018-01-12,16.57
6,35,2018-01-12,41.53
6,36,2018-01-12,47.87
6,37,2018-01-12,19.48
6,38,2018-01-12,50.72
6,39,2018-01-12,26.69
6,40,2018-01-12,20.76
6,41,2018-01-12,14.78
6,42,2018-01-12,23.98
6,43,2018-01-12,32.06
6,44,2018-01-12,18.79
6,45,2018-01-12,48.18
6,46,2018-01-12,38.6
6,47,2018-01-12,14.67
6,48,2018-01-12,30.87
6,49,2018-01-12,17.44
6,50,2018-01-12,45.52
7,1,2018-01-12,13.81
7,2,2018-01-12,33.93
7,3,2018-01-12,21.37
7,4,2018-01-12,11.48
7,5,2018-01-12,10.11
7,6,2018-01-12,35.19
7,7,2018-01-12,38.75
7,8,2018-01-12,47.59
7,9,2018-01-12,29.42
7,10,2018-01-12,43.46
7,11,2018-01-12,41.29
7,12,2018-01-12,42.56
7,13,2018-01-12,50.31
7,14,2018-01-12,34.85
7,15,2018-01-12,50.32
7,16,2018-01-12,14.36
7,17,2018-01-12,19.44
7,18,2018-01-12,51.07
7,19,2018-01-12,23.33
7,20,2018-01-12,27.04
7,21,2018-01-12,24.45
7,22,2018-01-12,48.25
7,23,2018-01-12,15.1
7,24,2018-01-12,39.66
7,25,2018-01-12,47.77
7,26,2018-01-12,27.25
7,27,2018-01-12,11.82
7,28,2018-01-12,52.14
7,29,2018-01-12,45.37
7,30,2018-01-12,24.41
7,31,2018-01-12,36.25
7,32,2018-01-12,27.03
7,33,2018-01-12,43.25
7,34,2018-01-12,16.62
7,35,2018-01-12,39.79
7,36,2018-01-12,45.23
7,37,2018-01-12,17.0
7,38,2018-01-12,46.19
7,39,2018-01-12,25.61
7,40,2018-01-12,17.07
7,41,2018-01-12,12.54
7,42,2018-01-12,20.45
7,43,2018-01-12,32.3
7,44,2018-01-12,19.12
7,45,2018-01-12,47.65
7,46,2018-01-12,35.0
7,47,2018-01-12,13.31
7,48,2018-01-12,31.65
7,49,2018-01-12,15.85
7,50,2018-01-12,40.59
8,1,2018-01-12,23.77
8,2,2018-01-12,63.23
8,3,2018-01-12,40.98
8,4,2018-01-12,21.28
8,5,2018-01-12,20.68
8,6,2018-01-12,62.3
8,7,2018-01-12,60.51
8,8,2018-01-12,74.5
8,9,2018-01-12,56.94
8,10,2018-01-12,71.46
8,11,2018-01-12,70.94
8,12,2018-01-12,72.23
8,13,2018-01-12,81.37
8,14,2018-01-12,61.59
8,15,2018-01-12,89.18
8,16,2018-01-12,24.95
8,17,2018-01-12,35.34
8,18,2018-01-12,82.12
8,19,2018-01-12,41.68
8,20,2018-01-12,47.87
8,21,2018-01-12,47.35
8,22,2018-01-12,81.01
8,23,2018-01-12,33.17
8,24,2018-01-12,68.69
8,25,2018-01-12,80.9
8,26,2018-01-12,48.86
8,27,2018-01-12,23.44
8,28,2018-01-12,83.68
8,29,2018-01-12,76.39
8,30,2018-01-12,37.26
8,31,2018-01-12,64.39
8,32,2018-01-12,45.51
8,33,2018-01-12,70.12
8,34,2018-01-12,30.78
8,35,2018-01-12,69.02
8,36,2018-01-12,77.01
8,37,2018-01-12,33.13
8,38,2018-01-12,78.15
8,39,2018-01-12,47.91
8,40,2018-01-12,29.38
8,41,2018-01-12,26.27
8,42,2018-01-12,38.04
8,43,2018-01-12,53.99
8,44,2018-01-12,33.51
8,45,2018-01-12,81.5
8,46,2018-01-12,61.7
8,47,2018-01-12,23.15
8,48,2018-01-12,56.9
8,49,2018-01-12,33.22
8,50,2018-01-12,67.04
9,1,2018-01-12,18.84
9,2,2018-01-12,54.32
9,3,2018-01-12,32.81
9,4,2018-01-12,18.92
9,5,2018-01-12,17.17
9,6,2018-01-12,51.45
9,7,2018-01-12,53.63
9,8,2018-01-12,68.93
9,9,2018-01-12,46.29
9,10,2018-01-12,64.73
9,11,2018-01-12,62.53
9,12,2018-01-12,60.04
9,13,2018-01-12,72.62
9,14,2018-01-12,51.85
9,15,2018-01-12,78.07
9,16,2018-01-12,22.55
9,17,2018-01-12,30.09
9,18,2018-01-12,71.75
9,19,2018-01-12,38.77
9,20,2018-01-12,46.48
9,21,2018-01-12,35.36
9,22,2018-01-12,73.34
9,23,2018-01-12,26.73
9,24,2018-01-12,60.77
9,25,2018-01-12,73.18
9,26,2018-01-12,41.45
9,27,2018-01-12,19.65
9,28,2018-01-12,79.4
9,29,2018-01-12,66.48
9,30,2018-01-12,37.62
9,31,2018-01-12,53.74
9,32,2018-01-12,40.0
9,33,2018-01-12,61.64
9,34,2018-01-12,22.13
9,35,2018-01-12,64.2
9,36,2018-01-12,69.27
9,37,2018-01-12,27.83
9,38,2018-01-12,71.51
9,39,2018-01-12,38.84
9,40,2018-01-12,26.45
9,41,2018-01-12,18.89
9,42,2018-01-12,33.04
9,43,2018-01-12,47.75
9,44,2018-01-12,24.83
9,45,2018-01-12,70.6
9,46,2018-01-12,51.21
9,47,2018-01-12,20.55
9,48,2018-01-12,46.33
9,49,2018-01-12,26.37
9,50,2018-01-12,58.27
10,1,2018-01-12,19.1
10,2,2018-01-12,51.99
10,3,2018-01-12,35.3
10,4,2018-01-12,20.42
10,5,2018-01-12,17.88
10,6,2018-01-12,54.45
10,7,2018-01-12,53.66
10,8,2018-01-12,71.21
10,9,2018-01-12,47.84
10,10,2018-01-12,68.1
10,11,2018-01-12,66.96
10,12,2018-01-12,67.09
10,13,2018-01-12,76.98
10,14,2018-01-12,52.94
10,15,2018-01-12,82.37
10,16,2018-01-12,25.05
10,17,2018-01-12,32.6
10,18,2018-01-12,77.78
10,19,2018-01-12,37.49
10,20,2018-01-12,45.44
10,21,2018-01-12,38.25
10,22,2018-01-12,78.09
10,23,2018-01-12,32.58
10,24,2018-01-12,64.54
10,25,2018-01-12,75.7
10,26,2018-01-12,44.31
10,27,2018-01-12,21.7
10,28,2018-01-12,81.09
10,29,2018-01-12,68.59
10,30,2018-01-12,37.76
10,31,2018-01-12,56.76
10,32,2018-01-12,40.17
10,33,2018-01-12,65.54
10,34,2018-01-12,24.16
10,35,2018-01-12,61.19
10,36,2018-01-12,73.47
10,37,2018-01-12,30.82
10,38,2018-01-12,73.4
10,39,2018-01-12,41.75
10,40,2018-01-12,28.39
10,41,2018-01-12,21.14
10,42,2018-01-12,35.18
10,43,2018-01-12,52.08
10,44,2018-01-12,29.42
10,45,2018-01-12,74.13
10,46,2018-01-12,58.48
10,47,2018-01-12,19.01
10,48,2018-01-12,47.87
10,49,2018-01-12,28.56
10,50,2018-01-12,62.76
1,1,2018-01-13,19.03
1,2,2018-01-13,49.97
1,3,2018-01-13,28.95
1,4,2018-01-13,17.32
1,5,2018-01-13,16.34
1,6,2018-01-13,50.67
1,7,2018-01-13,52.41
1,8,2018-01-13,61.65
1,9,2018-01-13,42.53
1,10,2018-01-13,64.19
1,11,2018-01-13,57.03
1,12,2018-01-13,55.89
1,13,2018-01-13,66.26
1,14,2018-01-13,48.18
1,15,2018-01-13,70.39
1,16,2018-01-13,22.97
1,17,2018-01-13,28.57
1,18,2018-01-13,67.27
1,19,2018-01-13,33.92
1,20,2018-01-13,40.17
1,21,2018-01-13,31.24
1,22,2018-01-13,63.43
1,23,2018-01-13,25.31
1,24,2018-01-13,48.77
1,25,2018-01-13,65.97
1,26,2018-01-13,43.02
1,27,2018-01-13,18.44
1,28,2018-01-13,69.88
1,29,2018-01-13,58.76
1,30,2018-01-13,31.24
1,31,2018-01-13,44.21
1,32,2018-01-13,34.11
1,33,2018-01-13,58.38
1,34,2018-01-13,22.5
1,35,2018-01-13,55.21
1,36,2018-01-13,63.55
1,37,2018-01-13,22.35
1,38,2018-01-13,67.47
1,39,2018-01-13,36.35
1,40,2018-01-13,25.75
1,41,2018-01-13,18.9
1,42,2018-01-13,29.0
1,43,2018-01-13,41.87
1,44,2018-01-13,24.61
1,45,2018-01-13,63.88
1,46,2018-01-13,50.05
1,47,2018-01-13,17.17
1,48,2018-01-13,44.24
1,49,2018-01-13,25.03
1,50,2018-01-13,55.49
2,1,2018-01-13,25.42
2,2,2018-01-13,66.66
2,3,2018-01-13,41.46
2,4,2018-01-13,27.16
2,5,2018-01-13,20.91
2,6,2018-01-13,63.68
2,7,2018-01-13,67.1
2,8,2018-01-13,81.38
2,9,2018-01-13,60.23
2,10,2018-01-13,81.03
2,11,2018-01-13,79.29
2,12,2018-01-13,80.61
2,13,2018-01-13,94.85
2,14,2018-01-13,66.35
2,15,2018-01-13,102.21
2,16,2018-01-13,27.8
2,17,2018-01-13,37.06
2,18,2018-01-13,90.33
2,19,2018-01-13,45.2
2,20,2018-01-13,51.93
2,21,2018-01-13,45.37
2,22,2018-01-13,87.21
2,23,2018-01-13,36.13
2,24,2018-01-13,71.99
2,25,2018-01-13,87.71
2,26,2018-01-13,59.68
2,27,2018-01-13,26.9
2,28,2018-01-13,95.49
2,29,2018-01-13,79.16
2,30,2018-01-13,47.12
2,31,2018-01-13,66.19
2,32,2018-01-13,54.97
2,33,2018-01-13,75.72
2,34,2018-01-13,29.59
2,35,2018-01-13,73.65
2,36,2018-01-13,83.32
2,37,2018-01-13,32.68
2,38,2018-01-13,88.0
2,39,2018-01-13,49.72
2,40,2018-01-13,35.28
2,41,2018-01-13,25.24
2,42,2018-01-13,45.74
2,43,2018-01-13,60.82
2,44,2018-01-13,32.39
2,45,2018-01-13,90.39
2,46,2018-01-13,67.2
2,47,2018-01-13,25.17
2,48,2018-01-13,57.7
2,49,2018-01-13,35.22
2,50,2018-01-13,68.34
3,1,2018-01-13,21.84
3,2,2018-01-13,63.27
3,3,2018-01-13,35.56
3,4,2018-01-13,21.34
3,5,2018-01-13,19.76
3,6,2018-01-13,58.97
3,7,2018-01-13,61.6
3,8,2018-01-13,74.45
3,9,2018-01-13,54.53
3,10,2018-01-13,73.65
3,11,2018-01-13,74.13
3,12,2018-01-13,72.21
3,13,2018-01-13,85.6
3,14,2018-01-13,62.63
3,15,2018-01-13,87.97
3,16,2018-01-13,30.17
3,17,2018-01-13,34.08
3,18,2018-01-13,84.9
3,19,2018-01-13,40.15
3,20,2018-01-13,48.56
3,21,2018-01-13,44.65
3,22,2018-01-13,81.65
3,23,2018-01-13,34.38
3,24,2018-01-13,79.58
3,25,2018-01-13,80.73
3,26,2018-01-13,50.31
3,27,2018-01-13,24.77
3,28,2018-01-13,85.46
3,29,2018-01-13,72.44
3,30,2018-01-13,44.62
3,31,2018-01-13,59.56
3,32,2018-01-13,49.58
3,33,2018-01-13,70.36
3,34,2018-01-13,29.78
3,35,2018-01-13,69.29
3,36,2018-01-13,81.09
3,37,2018-01-13,31.05
3,38,2018-01-13,81.14
3,39,2018-01-13,48.76
3,40,2018-01-13,31.31
3,41,2018-01-13,23.32
3,42,2018-01-13,38.57
3,43,2018-01-13,47.78
3,44,2018-01-13,30.12
3,45,2018-01-13,83.69
3,46,2018-01-13,60.69
3,47,2018-01-13,21.9
3,48,2018-01-13,54.01
3,49,2018-01-13,33.85
3,50,2018-01-13,65.31
4,1,2018-01-13,20.97
4,2,2018-01-13,52.36
4,3,2018-01-13,40.25
4,4,2018-01-13,23.55
4,5,2018-01-13,19.36
4,6,2018-01-13,53.66
4,7,2018-01-13,54.25
4,8,2018-01-13,70.92
4,9,2018-01-13,48.58
4,10,2018-01-13,66.84
4,11,2018-01-13,69.86
4,12,2018-01-13,69.71
4,13,2018-01-13,79.66
4,14,2018-01-13,55.71
4,15,2018-01-13,81.06
4,16,2018-01-13,23.43
4,17,2018-01-13,28.64
4,18,2018-01-13,81.68
4,19,2018-01-13,40.88
4,20,2018-01-13,44.19
4,21,2018-01-13,39.9
4,22,2018-01-13,76.78
4,23,2018-01-13,26.69
4,24,2018-01-13,60.74
4,25,2018-01-13,78.8
4,26,2018-01-13,44.11
4,27,2018-01-13,21.57
4,28,2018-01-13,79.85
4,29,2018-01-13,65.03
4,30,2018-01-13,39.27
4,31,2018-01-13,59.63
4,32,2018-01-13,42.69
4,33,2018-01-13,65.94
4,34,2018-01-13,27.61
4,35,2018-01-13,56.89
4,36,2018-01-13,73.12
4,37,2018-01-13,28.62
4,38,2018-01-13,72.78
4,39,2018-01-13,43.25
4,40,2018-01-13,27.52
4,41,2018-01-13,22.73
4,42,2018-01-13,34.85
4,43,2018-01-13,47.76
4,44,2018-01-13,29.78
4,45,2018-01-13,73.46
4,46,2018-01-13,56.28
4,47,2018-01-13,22.64
4,48,2018-01-13,49.79
4,49,2018-01-13,28.0
4,50,2018-01-13,61.3
5,1,2018-01-13,16.52
5,2,2018-01-13,38.76
5,3,2018-01-13,26.35
5,4,2018-01-13,14.12
5,5,2018-01-13,11.94
5,6,2018-01-13,39.26
5,7,2018-01-13,39.75
5,8,2018-01-13,54.4
5,9,2018-01-13,37.41
5,10,2018-01-13,50.21
5,11,2018-01-13,50.2
5,12,2018-01-13,47.11
5,13,2018-01-13,55.86
5,14,2018-01-13,48.1
5,15,2018-01-13,63.85
5,16,2018-01-13,16.61
5,17,2018-01-13,20.54
5,18,2018-01-13,57.6
5,19,2018-01-13,28.25
5,20,2018-01-13,32.16
5,21,2018-01-13,26.22
5,22,2018-01-13,53.72
5,23,2018-01-13,19.2
5,24,2018-01-13,43.68
5,25,2018-01-13,55.95
5,26,2018-01-13,30.8
5,27,2018-01-13,16.28
5,28,2018-01-13,64.85
5,29,2018-01-13,47.64
5,30,2018-01-13,29.22
5,31,2018-01-13,40.32
5,32,2018-01-13,30.64
5,33,2018-01-13,44.24
5,34,2018-01-13,17.5
5,35,2018-01-13,46.79
5,36,2018-01-13,53.22
5,37,2018-01-13,21.2
5,38,2018-01-13,56.25
5,39,2018-01-13,30.75
5,40,2018-01-13,17.89
5,41,2018-01-13,14.92
5,42,2018-01-13,24.97
5,43,2018-01-13,36.07
5,44,2018-01-13,20.75
5,45,2018-01-13,54.36
5,46,2018-01-13,44.16
5,47,2018-01-13,15.1
5,48,2018-01-13,38.84
5,49,2018-01-13,18.94
5,50,2018-01-13,45.36
6,1,2018-01-13,12.63
6,2,2018-01-13,42.56
6,3,2018-01-13,26.75
6,4,2018-01-13,14.48
6,5,2018-01-13,11.88
6,6,2018-01-13,38.45
6,7,2018-01-13,40.9
6,8,2018-01-13,52.78
6,9,2018-01-13,41.93
6,10,2018-01-13,50.77
6,11,2018-01-13,49.97
6,12,2018-01-13,50.0
6,13,2018-01-13,59.56
6,14,2018-01-13,38.67
6,15,2018-01-13,59.89
6,16,2018-01-13,19.18
6,17,2018-01-13,22.07
6,18,2018-01-13,57.29
6,19,2018-01-13,28.16
6,20,2018-01-13,33.15
6,21,2018-01-13,28.44
6,22,2018-01-13,51.73
6,23,2018-01-13,20.99
6,24,2018-01-13,46.12
6,25,2018-01-13,55.76
6,26,2018-01-13,33.53
6,27,2018-01-13,15.08
6,28,2018-01-13,62.53
6,29,2018-01-13,46.07
6,30,2018-01-13,27.72
6,31,2018-01-13,37.5
6,32,2018-01-13,30.66
6,33,2018-01-13,48.99
6,34,2018-01-13,18.37
6,35,2018-01-13,46.37
6,36,2018-01-13,50.25
6,37,2018-01-13,19.69
6,38,2018-01-13,57.16
6,39,2018-01-13,28.67
6,40,2018-01-13,21.8
6,41,2018-01-13,16.46
6,42,2018-01-13,24.28
6,43,2018-01-13,34.76
6,44,2018-01-13,19.98
6,45,2018-01-13,53.75
6,46,2018-01-13,41.52
6,47,2018-01-13,15.1
6,48,2018-01-13,34.39
6,49,2018-01-13,20.57
6,50,2018-01-13,46.86
7,1,2018-01-13,14.45
7,2,2018-01-13,33.92
7,3,2018-01-13,22.54
7,4,2018-01-13,13.8
7,5,2018-01-13,11.19
7,6,2018-01-13,37.47
7,7,2018-01-13,40.75
7,8,2018-01-13,49.87
7,9,2018-01-13,31.43
7,10,2018-01-13,47.18
7,11,2018-01-13,43.98
7,12,2018-01-13,46.53
7,13,2018-01-13,54.29
7,14,2018-01-13,38.88
7,15,2018-01-13,53.99
7,16,2018-01-13,15.38
7,17,2018-01-13,21.35
7,18,2018-01-13,52.62
7,19,2018-01-13,25.1
7,20,2018-01-13,27.78
7,21,2018-01-13,26.91
7,22,2018-01-13,51.78
7,23,2018-01-13,16.5
7,24,2018-01-13,43.61
7,25,2018-01-13,51.15
7,26,2018-01-13,28.82
7,27,2018-01-13,13.42
7,28,2018-01-13,55.08
7,29,2018-01-13,48.35
7,30,2018-01-13,25.76
7,31,2018-01-13,38.02
7,32,2018-01-13,28.04
7,33,2018-01-13,44.88
7,34,2018-01-13,18.29
7,35,2018-01-13,41.64
7,36,2018-01-13,48.13
7,37,2018-01-13,19.08
7,38,2018-01-13,46.77
7,39,2018-01-13,27.33
7,40,2018-01-13,18.08
7,41,2018-01-13,12.45
7,42,2018-01-13,21.53
7,43,2018-01-13,35.73
7,44,2018-01-13,18.65
7,45,2018-01-13,50.06
7,46,2018-01-13,34.78
7,47,2018-01-13,13.9
7,48,2018-01-13,33.98
7,49,2018-01-13,18.7
7,50,2018-01-13,41.99
8,1,2018-01-13,24.76
8,2,2018-01-13,66.38
8,3,2018-01-13,43.22
8,4,2018-01-13,23.49
8,5,2018-01-13,22.01
8,6,2018-01-13,63.49
8,7,2018-01-13,64.63
8,8,2018-01-13,80.09
8,9,2018-01-13,58.68
8,10,2018-01-13,75.3
8,11,2018-01-13,72.77
8,12,2018-01-13,77.81
8,13,2018-01-13,89.14
8,14,2018-01-13,64.14
8,15,2018-01-13,98.37
8,16,2018-01-13,26.07
8,17,2018-01-13,35.85
8,18,2018-01-13,88.2
8,19,2018-01-13,47.76
8,20,2018-01-13,53.05
8,21,2018-01-13,47.78
8,22,2018-01-13,84.76
8,23,2018-01-13,33.72
8,24,2018-01-13,76.19
8,25,2018-01-13,86.84
8,26,2018-01-13,52.6
8,27,2018-01-13,25.31
8,28,2018-01-13,89.1
8,29,2018-01-13,77.77
8,30,2018-01-13,41.22
8,31,2018-01-13,66.09
8,32,2018-01-13,48.06
8,33,2018-01-13,72.75
8,34,2018-01-13,34.8
8,35,2018-01-13,72.39
8,36,2018-01-13,82.46
8,37,2018-01-13,33.87
8,38,2018-01-13,87.89
8,39,2018-01-13,52.56
8,40,2018-01-13,30.73
8,41,2018-01-13,25.33
8,42,2018-01-13,39.59
8,43,2018-01-13,54.54
8,44,2018-01-13,31.9
8,45,2018-01-13,84.88
8,46,2018-01-13,65.73
8,47,2018-01-13,24.84
8,48,2018-01-13,57.32
8,49,2018-01-13,33.77
8,50,2018-01-13,67.87
9,1,2018-01-13,21.44
9,2,2018-01-13,56.71
9,3,2018-01-13,34.39
9,4,2018-01-13,19.87
9,5,2018-01-13,19.88
9,6,2018-01-13,54.62
9,7,2018-01-13,58.25
9,8,2018-01-13,74.76
9,9,2018-01-13,50.13
9,10,2018-01-13,68.43
9,11,2018-01-13,70.5
9,12,2018-01-13,65.52
9,13,2018-01-13,80.8
9,14,2018-01-13,53.03
9,15,2018-01-13,80.13
9,16,2018-01-13,23.54
9,17,2018-01-13,31.27
9,18,2018-01-13,77.25
9,19,2018-01-13,41.54
9,20,2018-01-13,44.75
9,21,2018-01-13,37.08
9,22,2018-01-13,74.22
9,23,2018-01-13,26.8
9,24,2018-01-13,65.26
9,25,2018-01-13,77.18
9,26,2018-01-13,44.93
9,27,2018-01-13,21.47
9,28,2018-01-13,80.96
9,29,2018-01-13,68.89
9,30,2018-01-13,40.39
9,31,2018-01-13,56.77
9,32,2018-01-13,43.84
9,33,2018-01-13,62.91
9,34,2018-01-13,22.67
9,35,2018-01-13,67.1
9,36,2018-01-13,74.16
9,37,2018-01-13,30.04
9,38,2018-01-13,73.8
9,39,2018-01-13,43.86
9,40,2018-01-13,26.65
9,41,2018-01-13,19.85
9,42,2018-01-13,34.12
9,43,2018-01-13,52.09
9,44,2018-01-13,27.08
9,45,2018-01-13,72.35
9,46,2018-01-13,52.53
9,47,2018-01-13,22.21
9,48,2018-01-13,48.49
9,49,2018-01-13,28.75
9,50,2018-01-13,60.43
10,1,2018-01-13,22.19
10,2,2018-01-13,55.21
10,3,2018-01-13,35.05
10,4,2018-01-13,20.58
10,5,2018-01-13,20.18
10,6,2018-01-13,56.38
10,7,2018-01-13,58.98
10,8,2018-01-13,77.55
10,9,2018-01-13,51.59
10,10,2018-01-13,72.8
10,11,2018-01-13,71.1
10,12,2018-01-13,71.12
10,13,2018-01-13,83.36
10,14,2018-01-13,58.3
10,15,2018-01-13,85.48
10,16,2018-01-13,27.88
10,17,2018-01-13,34.81
10,18,2018-01-13,81.57
10,19,2018-01-13,38.56
10,20,2018-01-13,46.56
10,21,2018-01-13,41.59
10,22,2018-01-13,79.06
10,23,2018-01-13,32.36
10,24,2018-01-13,69.28
10,25,2018-01-13,79.16
10,26,2018-01-13,50.05
10,27,2018-01-13,24.38
10,28,2018-01-13,84.21
10,29,2018-01-13,71.89
10,30,2018-01-13,39.02
10,31,2018-01-13,58.1
10,32,2018-01-13,41.22
10,33,2018-01-13,68.84
10,34,2018-01-13,24.14
10,35,2018-01-13,64.14
10,36,2018-01-13,79.59
10,37,2018-01-13,30.76
10,38,2018-01-13,78.1
10,39,2018-01-13,43.32
10,40,2018-01-13,30.09
10,41,2018-01-13,22.79
10,42,2018-01-13,37.19
10,43,2018-01-13,52.95
10,44,2018-01-13,30.09
10,45,2018-01-13,79.51
10,46,2018-01-13,59.91
10,47,2018-01-13,19.79
10,48,2018-01-13,51.25
10,49,2018-01-13,31.86
10,50,2018-01-13,66.07
1,1,2018-01-14,19.69
1,2,2018-01-14,52.63
1,3,2018-01-14,30.82
1,4,2018-01-14,18.27
1,5,2018-01-14,16.56
1,6,2018-01-14,51.39
1,7,2018-01-14,52.99
1,8,2018-01-14,65.44
1,9,2018-01-14,46.6
1,10,2018-01-14,66.87
1,11,2018-01-14,58.59
1,12,2018-01-14,59.24
1,13,2018-01-14,69.31
1,14,2018-01-14,49.71
1,15,2018-01-14,72.49
1,16,2018-01-14,25.08
1,17,2018-01-14,29.4
1,18,2018-01-14,71.55
1,19,2018-01-14,34.51
1,20,2018-01-14,44.21
1,21,2018-01-14,33.52
1,22,2018-01-14,68.94
1,23,2018-01-14,26.64
